Date	Username	Transaction Type	Amount	Item Name	Price	Store	Location
2022/12/21	_Trick17_	bought	1	DiamondBlock	35	c:Hilton	[Reveille] 2694, 76, 3612
2022/12/21	FTGWop	bought	1	DiamondSword#FC	200	c:Versace	[Reveille] 2706, 71, 4053
2022/12/21	Evankhellz	bought	1	PlayerHead#6Y	5	c:Hilton	[Reveille] 2669, 76, 3587
2022/12/21	Evankhellz	bought	1	PlayerHead#6Y	5	c:Hilton	[Reveille] 2669, 76, 3587
2022/12/21	Evankhellz	bought	1	PlayerHead#6Y	5	c:Hilton	[Reveille] 2669, 76, 3587
2022/12/21	Evankhellz	bought	1	PlayerHead#6Y	5	c:Hilton	[Reveille] 2669, 76, 3587
2022/12/21	Evankhellz	bought	1	PlayerHead#6Y	5	c:Hilton	[Reveille] 2669, 76, 3587
2022/12/21	Evankhellz	bought	1	PlayerHead#6Y	5	c:Hilton	[Reveille] 2669, 76, 3587
2022/12/21	Evankhellz	bought	1	PlayerHead#6Y	5	c:Hilton	[Reveille] 2669, 76, 3587
2022/12/21	Evankhellz	bought	1	PlayerHead#6Y	5	c:Hilton	[Reveille] 2669, 76, 3587
2022/12/21	Evankhellz	bought	1	PlayerHead#6Y	5	c:Hilton	[Reveille] 2669, 76, 3587
2022/12/21	Evankhellz	bought	1	PlayerHead#6Y	5	c:Hilton	[Reveille] 2669, 76, 3587
2022/12/21	darkplays3656	sold	46	SugarCane	0.18	dodrio3	[Reveille] 1441, 40, 2405
2022/12/21	darkplays3656	bought	1	NetheriteIngot	199	c:65	[Reveille] 2704, 71, 4223
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2862, 74, 3954
2022/12/21	.Thewaygamer2011	bought	1	PlayerHead#1a	50	Government	[Reveille] 2588, 73, 4000
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2864, 74, 3956
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2864, 74, 3956
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2864, 74, 3956
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2864, 74, 3956
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2864, 74, 3956
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2864, 74, 3956
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2864, 74, 3956
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2864, 74, 3956
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2864, 74, 3956
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	pepper5980	bought	1	PlayerHead#6Y	4	DryMonkey	[Reveille] 2865, 74, 3954
2022/12/21	WHALE_E_B	bought	1	Potion#gT	3.5	c:Wuuties	[Reveille] 2833, 76, 3809
2022/12/21	WHALE_E_B	bought	1	Potion#gT	3.5	c:Wuuties	[Reveille] 2833, 76, 3809
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	PlayerHead#2n	2	DCGovernmentDOH	[Reveille] 2644, 75, 3865
2022/12/21	_Trick17_	bought	1	LargeFern#2H	20	DCGovernmentDOH	[Reveille] 2598, 76, 3851
2022/12/21	WHALE_E_B	sold	4	RoseBush	4	Vernicia	[Reveille] 2806, 61, 3705
2022/12/21	WHALE_E_B	bought	4	WhiteTulip	5	Vernicia	[Reveille] 2806, 61, 3708
2022/12/21	WHALE_E_B	sold	4	WhiteTulip	4	Vernicia	[Reveille] 2806, 61, 3708
2022/12/21	WHALE_E_B	sold	4	WhiteTulip	4	Vernicia	[Reveille] 2806, 61, 3708
2022/12/21	WHALE_E_B	sold	4	WhiteTulip	4	Vernicia	[Reveille] 2806, 61, 3708
2022/12/21	WHALE_E_B	sold	4	WhiteTulip	4	Vernicia	[Reveille] 2806, 61, 3708
2022/12/21	WHALE_E_B	sold	4	Lilac	4	Vernicia	[Reveille] 2806, 62, 3705
2022/12/21	WHALE_E_B	sold	4	Lilac	4	Vernicia	[Reveille] 2806, 62, 3705
2022/12/21	WHALE_E_B	sold	4	Lilac	4	Vernicia	[Reveille] 2806, 62, 3705
2022/12/21	WHALE_E_B	sold	3	Lilac	3	Vernicia	[Reveille] 2806, 62, 3705
2022/12/21	DrLukeBrenner	bought	2	IronIngot	1.5	Vernicia	[Reveille] 2799, 45, 3700
2022/12/21	DrLukeBrenner	bought	11	RawIron	8.25	Vernicia	[Reveille] 2811, 69, 3699
2022/12/21	DrLukeBrenner	bought	5	DeepslateIronOre	8.59	Vernicia	[Reveille] 2812, 69, 3705
2022/12/21	WHALE_E_B	sold	28	Allium	31.5	Trentrick_Lamar	[Reveille] 2756, 75, 3774
2022/12/21	DrLukeBrenner	bought	27	IronIngot	17.72	c:Lemonade	[Reveille] 2232, 75, 3400
2022/12/21	FTGWop	bought	16	Egg	1	Rurge	[Reveille] 2782, 69, 4173
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	GamingFishy727	bought	64	Stone	1	c:Luckys	[Reveille] 1973, 83, 3648
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	silverdoller2	sold	1	PlayerHead#Rc	400	Government	[Reveille] 4222, 71, 1023
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	64	TurtleEgg	230.4	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	sold	43	TurtleEgg	154.8	c:OnyxInd	[Reveille] 3168, 93, 4706
2022/12/21	Vernicia	bought	64	HoneyBlock	213.12	Trentrick_Lamar	[Reveille] 2795, 73, 4189
2022/12/21	Vernicia	bought	64	HoneyBlock	213.12	Trentrick_Lamar	[Reveille] 2795, 73, 4189
2022/12/21	Vernicia	bought	64	HoneyBlock	213.12	Trentrick_Lamar	[Reveille] 2795, 73, 4189
2022/12/21	Vernicia	bought	64	HoneyBlock	213.12	Trentrick_Lamar	[Reveille] 2795, 73, 4189
2022/12/21	Vernicia	bought	64	HoneyBlock	213.12	Trentrick_Lamar	[Reveille] 2795, 73, 4189
2022/12/21	Vernicia	bought	64	HoneyBlock	213.12	Trentrick_Lamar	[Reveille] 2795, 73, 4189
2022/12/21	Vernicia	bought	64	HoneyBlock	213.12	Trentrick_Lamar	[Reveille] 2795, 73, 4189
2022/12/21	Vernicia	bought	64	HoneyBlock	213.12	Trentrick_Lamar	[Reveille] 2795, 73, 4189
2022/12/21	Vernicia	bought	64	HoneyBlock	213.12	Trentrick_Lamar	[Reveille] 2795, 73, 4189
2022/12/21	Vernicia	bought	40	HoneyBlock	133.2	Trentrick_Lamar	[Reveille] 2795, 73, 4189
2022/12/21	Vernicia	sold	64	HoneyBlock	230.4	c:OnyxInd	[Reveille] 3172, 94, 4706
2022/12/21	Vernicia	sold	64	HoneyBlock	230.4	c:OnyxInd	[Reveille] 3172, 94, 4706
2022/12/21	Vernicia	sold	64	HoneyBlock	230.4	c:OnyxInd	[Reveille] 3172, 94, 4706
2022/12/21	Vernicia	sold	64	HoneyBlock	230.4	c:OnyxInd	[Reveille] 3172, 94, 4706
2022/12/21	Vernicia	sold	64	HoneyBlock	230.4	c:OnyxInd	[Reveille] 3172, 94, 4706
2022/12/21	Vernicia	sold	64	HoneyBlock	230.4	c:OnyxInd	[Reveille] 3172, 94, 4706
2022/12/21	Vernicia	sold	64	HoneyBlock	230.4	c:OnyxInd	[Reveille] 3172, 94, 4706
2022/12/21	Vernicia	sold	64	HoneyBlock	230.4	c:OnyxInd	[Reveille] 3172, 94, 4706
2022/12/21	Vernicia	sold	64	HoneyBlock	230.4	c:OnyxInd	[Reveille] 3172, 94, 4706
2022/12/21	Vernicia	sold	40	HoneyBlock	144	c:OnyxInd	[Reveille] 3172, 94, 4706
2022/12/21	Vernicia	bought	64	IronIngot	36	c:OnyxInd	[Reveille] 3172, 94, 4715
2022/12/21	Vernicia	bought	52	IronIngot	29.25	c:OnyxInd	[Reveille] 3172, 94, 4715
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
2022/12/21	Vernicia	sold	64	Azalea	179.2	c:OnyxInd	[Reveille] 3169, 102, 4714
